Zeit;Kanal A
(ms);(mV)

11,53500003;4,10125500
11,54000002;3,91486200
11,54500002;4,10125500
11,55000002;3,35568400
11,55500002;2,42310500
11,56000002;1,49114200
11,56500002;0,74557080
11,57000002;0,93196360
11,57500002;0,55917820
11,58000002;0,74557080
11,58500002;0,74557080
11,59000002;-0,93196360
11,59500002;0,74557080
11,60000002;1,49114200
11,60500002;0,55917820
11,61000002;1,67753400
11,61500002;1,49114200
11,62000002;1,11835600
11,62500002;0,55917820
11,63000002;0,55917820
11,63500002;-0,93196360
11,64000002;-0,74557080
11,64500002;-0,74557080
11,65000002;-2,60949800
11,65500002;-2,60949800
11,66000002;-2,98289800
11,66500002;-3,16929100
11,67000002;-2,79650600
11,67500002;-3,72846900
11,68000002;-4,84682600
11,68500002;-4,10125500
11,69000002;-4,10125500
11,69500002;-4,28764700
11,70000002;-4,28764700
11,70500002;-4,10125500
11,71000002;-3,72846900
11,71500002;-4,28764700
11,72000002;-4,66043300
11,72500002;-5,03321800
11,73000002;-4,47404100
11,73500002;-5,03321800
11,74000002;-5,40661900
11,74500002;-4,10125500
11,75000002;-5,59301200
11,75500002;-5,59301200
11,76000002;-5,40661900
11,76500002;-5,03321800
11,77000002;-3,54207700
11,77500002;-4,28764700
11,78000002;-3,16929100
11,78500002;-2,42310500
11,79000002;-1,49114200
11,79500002;-1,67753400
11,80000002;-0,93196360
11,80500002;0,00000000
11,81000002;-1,30474900
11,81500002;-0,18639270
11,82000002;-1,11835600
11,82500002;-1,86392700
11,83000002;-2,42310500
11,83500002;-2,79650600
11,84000002;-3,16929100
11,84500002;-3,54207700
11,85000002;-3,91486200
11,85500002;-4,66043300
11,86000002;-4,66043300
11,86500002;-4,28764700
11,87000002;-4,10125500
11,87500002;-5,03321800
11,88000002;-4,66043300
11,88500002;-4,47404100
11,89000002;-4,66043300
11,89500002;-5,40661900
11,90000002;-5,03321800
11,90500002;-5,96579700
11,91000002;-5,77940400
11,91500002;-6,52497500
11,92000002;-6,15219000
11,92500002;-6,33858300
11,93000002;-5,40661900
11,93500002;-6,89776000
11,94000001;-5,03321800
11,94500001;-5,03321800
11,95000001;-4,28764700
11,95500001;-3,72846900
11,96000001;-2,60949800
11,96500001;-3,35568400
11,97000001;-2,60949800
11,97500001;-2,79650600
11,98000001;-2,98289800
11,98500001;-2,79650600
11,99000001;-1,30474900
11,99500001;-3,91486200
12,00000001;-3,54207700
12,00500001;-6,52497500
12,01000001;-3,72846900
12,01500001;-4,47404100
12,02000001;-4,47404100
12,02500001;-4,28764700
12,03000001;-3,72846900
12,03500001;-2,60949800
12,04000001;-2,60949800
12,04500001;-2,42310500
12,05000001;-2,23671300
12,05500001;-1,86392700
12,06000001;-1,86392700
12,06500001;-1,86392700
12,07000001;-0,93196360
12,07500001;-1,11835600
12,08000001;-1,11835600
12,08500001;-1,67753400
12,09000001;-2,23671300
12,09500001;-2,60949800
12,10000001;-2,05032000
12,10500001;-4,10125500
12,11000001;-3,91486200
12,11500001;-5,40661900
12,12000001;-5,59301200
12,12500001;-6,33858300
12,13000001;-6,33858300
12,13500001;-6,15219000
12,14000001;-5,96579700
12,14500001;-6,71136800
12,15000001;-5,96579700
12,15500001;-5,59301200
12,16000001;-5,40661900
12,16500001;-4,28764700
12,17000001;-3,54207700
12,17500001;-3,54207700
12,18000001;-3,35568400
12,18500001;-2,23671300
12,19000001;-2,05032000
12,19500001;-1,86392700
12,20000001;-0,55917820
12,20500001;0,00000000
12,21000001;0,37278540
12,21500001;0,93196360
12,22000001;0,55917820
12,22500001;1,49114200
12,23000001;2,42310500
12,23500001;2,23671300
12,24000001;2,98289800
12,24500001;3,35568400
12,25000001;4,28764700
12,25500001;4,10125500
12,26000001;4,84682600
12,26500001;4,47404100
12,27000001;5,21961100
12,27500001;4,84682600
12,28000001;5,77940400
12,28500001;5,77940400
12,29000001;6,15219000
12,29500001;6,33858300
12,30000001;7,45693900
12,30500001;6,15219000
12,31000001;7,08415300
12,31500001;6,71136800
12,32000001;6,89776000
12,32500001;6,52497500
12,33000001;7,27054500
12,33500000;6,52497500
12,34000000;6,89776000
12,34500000;7,08415300
12,35000000;6,15219000
12,35500000;6,15219000
12,36000000;6,33858300
12,36500000;5,77940400
12,37000000;6,33858300
12,37500000;5,40661900
12,38000000;5,40661900
12,38500000;5,21961100
12,39000000;5,96579700
12,39500000;5,21961100
12,40000000;5,77940400
12,40500000;4,84682600
12,41000000;6,15219000
12,41500000;5,59301200
12,42000000;7,27054500
12,42500000;5,77940400
12,43000000;6,33858300
12,43500000;6,15219000
12,44000000;6,33858300
12,44500000;7,45693900
12,45000000;8,01673200
12,45500000;7,64333200
12,46000000;8,01673200
12,46500000;8,01673200
12,47000000;8,57591100
12,47500000;5,77940400
12,48000000;7,27054500
12,48500000;6,89776000
12,49000000;7,27054500
12,49500000;6,71136800
12,50000000;6,71136800
12,50500000;5,77940400
12,51000000;5,59301200
12,51500000;5,59301200
12,52000000;5,03321800
12,52500000;5,03321800
12,53000000;4,84682600
12,53500000;4,10125500
12,54000000;3,72846900
12,54500000;3,54207700
12,55000000;3,54207700
12,55500000;3,72846900
12,56000000;3,54207700
12,56500000;2,42310500
12,57000000;2,79650600
12,57500000;2,98289800
12,58000000;2,23671300
12,58500000;2,79650600
12,59000000;2,60949800
12,59500000;3,54207700
12,60000000;2,79650600
12,60500000;5,40661900
12,61000000;2,79650600
12,61500000;4,10125500
12,62000000;2,60949800
12,62500000;3,54207700
12,63000000;3,16929100
12,63500000;3,91486200
12,64000000;4,28764700
12,64500000;2,79650600
12,65000000;3,35568400
12,65500000;2,98289800
12,66000000;2,79650600
12,66500000;1,86392700
12,67000000;3,16929100
12,67500000;2,60949800
12,68000000;1,86392700
12,68500000;2,60949800
12,69000000;2,60949800
12,69500000;2,42310500
12,70000000;2,79650600
12,70500000;2,60949800
12,71000000;2,42310500
12,71500000;2,05032000
12,72000000;1,49114200
12,72500000;0,74557080
12,72999999;0,55917820
12,73499999;-0,74557080
12,73999999;-0,74557080
12,74499999;-1,67753400
12,74999999;-2,23671300
12,75499999;-3,35568400
12,75999999;-3,72846900
12,76499999;-5,03321800
12,76999999;-3,91486200
12,77499999;-3,72846900
12,77999999;-2,79650600
12,78499999;-0,93196360
12,78999999;-0,37278540
12,79499999;0,74557080
12,79999999;1,67753400
12,80499999;2,60949800
12,80999999;3,54207700
12,81499999;4,47404100
12,81999999;4,66043300
12,82499999;3,54207700
12,82999999;4,47404100
12,83499999;2,98289800
12,83999999;2,05032000
12,84499999;1,11835600
12,84999999;1,67753400
12,85499999;0,74557080
12,85999999;0,74557080
12,86499999;0,74557080
12,86999999;0,55917820
12,87499999;1,11835600
12,87999999;0,55917820
12,88499999;0,93196360
12,88999999;1,30474900
12,89499999;1,67753400
12,89999999;1,11835600
12,90499999;0,18639270
12,90999999;0,55917820
12,91499999;0,00000000
12,91999999;-0,18639270
12,92499999;-1,30474900
12,92999999;-1,30474900
12,93499999;-2,42310500
12,93999999;-2,23671300
12,94499999;-3,16929100
12,94999999;-2,23671300
12,95499999;-3,35568400
12,95999999;-4,47404100
12,96499999;-4,10125500
12,96999999;-4,84682600
12,97499999;-4,47404100
12,97999999;-4,10125500
12,98499999;-4,28764700
12,98999999;-3,54207700
12,99499999;-5,03321800
12,99999999;-3,91486200
13,00499999;-5,03321800
13,00999999;-4,66043300
13,01499999;-5,59301200
13,01999999;-6,89776000
13,02499999;-5,96579700
13,02999999;-5,21961100
13,03499999;-4,66043300
13,03999999;-4,84682600
13,04499999;-4,66043300
13,04999999;-3,91486200
13,05499999;-3,72846900
13,05999999;-2,05032000
13,06499999;-1,86392700
13,06999999;-1,30474900
13,07499999;-1,67753400
13,07999999;-0,93196360
13,08499999;-0,74557080
13,08999999;0,00000000
13,09499999;-0,74557080
13,09999999;-0,93196360
13,10499999;-1,49114200
13,10999999;-1,49114200
13,11499999;-2,60949800
13,11999999;-3,16929100
13,12499998;-3,54207700
13,12999998;-3,72846900
13,13499998;-4,47404100
13,13999998;-4,47404100
13,14499998;-4,10125500
13,14999998;-3,91486200
13,15499998;-4,10125500
13,15999998;-4,10125500
13,16499998;-4,10125500
13,16999998;-4,10125500
13,17499998;-4,47404100
13,17999998;-4,66043300
13,18499998;-5,03321800
13,18999998;-5,77940400
13,19499998;-5,96579700
13,19999998;-5,59301200
13,20499998;-6,89776000
13,20999998;-6,33858300
13,21499998;-5,96579700
13,21999998;-5,77940400
13,22499998;-4,66043300
13,22999998;-4,84682600
13,23499998;-4,28764700
13,23999998;-3,54207700
13,24499998;-3,72846900
13,24999998;-2,60949800
13,25499998;-2,60949800
13,25999998;-3,54207700
13,26499998;-3,16929100
13,26999998;-3,16929100
13,27499998;-2,98289800
13,27999998;-3,16929100
13,28499998;-3,72846900
13,28999998;-4,47404100
13,29499998;-3,72846900
13,29999998;-4,10125500
13,30499998;-3,72846900
13,30999998;-2,98289800
13,31499998;-3,54207700
13,31999998;-2,79650600
13,32499998;-2,60949800
13,32999998;-1,86392700
13,33499998;-1,67753400
13,33999998;-0,93196360
13,34499998;-1,11835600
13,34999998;-1,11835600
13,35499998;-1,11835600
13,35999998;0,00000000
13,36499998;-1,86392700
13,36999998;-1,86392700
13,37499998;-2,23671300
13,37999998;-3,54207700
13,38499998;-3,54207700
13,38999998;-4,28764700
13,39499998;-5,59301200
13,39999998;-5,96579700
13,40499998;-5,40661900
13,40999998;-5,59301200
13,41499998;-6,33858300
13,41999998;-6,89776000
13,42499998;-6,33858300
13,42999998;-5,77940400
13,43499998;-5,40661900
13,43999998;-4,66043300
13,44499998;-4,66043300
13,44999998;-3,91486200
13,45499998;-3,16929100
13,45999998;-2,23671300
13,46499998;-2,60949800
13,46999998;-1,86392700
13,47499998;-0,74557080
13,47999998;-1,30474900
13,48499998;-1,49114200
13,48999998;-0,93196360
13,49499998;-0,18639270
13,49999998;1,11835600
13,50499998;0,74557080
13,50999998;1,49114200
13,51499998;1,67753400
13,51999997;2,42310500
13,52499997;3,35568400
13,52999997;4,84682600
13,53499997;4,47404100
13,53999997;3,91486200
13,54499997;4,28764700
13,54999997;5,21961100
13,55499997;5,59301200
13,55999997;5,21961100
13,56499997;5,59301200
13,56999997;6,33858300
13,57499997;6,71136800
13,57999997;5,40661900
13,58499997;6,33858300
13,58999997;7,08415300
13,59499997;6,15219000
13,59999997;8,38951700
13,60499997;6,52497500
13,60999997;6,33858300
13,61499997;6,33858300
13,61999997;6,15219000
13,62499997;5,77940400
13,62999997;6,89776000
13,63499997;5,40661900
13,63999997;5,59301200
13,64499997;5,59301200
13,64999997;5,21961100
13,65499997;5,40661900
13,65999997;5,77940400
13,66499997;5,77940400
13,66999997;5,77940400
13,67499997;6,15219000
13,67999997;5,77940400
13,68499997;5,77940400
13,68999997;5,77940400
13,69499997;5,77940400
13,69999997;6,52497500
13,70499997;6,33858300
13,70999997;6,15219000
13,71499997;6,71136800
13,71999997;6,89776000
13,72499997;7,27054500
13,72999997;7,27054500
13,73499997;8,01673200
13,73999997;7,64333200
13,74499997;7,27054500
13,74999997;7,27054500
13,75499997;7,27054500
13,75999997;7,64333200
13,76499997;7,08415300
13,76999997;7,08415300
13,77499997;7,08415300
13,77999997;6,33858300
13,78499997;8,20312500
13,78999997;5,59301200
13,79499997;5,77940400
13,79999997;5,21961100
13,80499997;5,21961100
13,80999997;5,21961100
13,81499997;4,47404100
13,81999997;4,84682600
13,82499997;4,28764700
13,82999997;3,54207700
13,83499997;3,35568400
13,83999997;2,98289800
13,84499997;3,16929100
13,84999997;2,79650600
13,85499997;2,42310500
13,85999997;2,98289800
13,86499997;2,60949800
13,86999997;2,79650600
13,87499997;3,35568400
13,87999997;3,16929100
13,88499997;3,35568400
13,88999997;3,91486200
13,89499997;2,98289800
13,89999997;3,91486200
13,90499997;3,35568400
13,90999997;3,72846900
13,91499996;3,91486200
13,91999996;4,28764700
13,92499996;3,35568400
13,92999996;5,40661900
13,93499996;4,47404100
13,93999996;3,16929100
13,94499996;2,60949800
13,94999996;2,79650600
13,95499996;3,72846900
13,95999996;2,23671300
13,96499996;2,42310500
13,96999996;2,23671300
13,97499996;2,98289800
13,97999996;2,79650600
13,98499996;1,67753400
13,98999996;2,05032000
13,99499996;2,42310500
13,99999996;1,86392700
14,00499996;1,11835600
14,00999996;0,55917820
14,01499996;-0,74557080
14,01999996;-0,74557080
14,02499996;-1,67753400
14,02999996;-2,60949800
14,03499996;-3,35568400
14,03999996;-3,54207700
14,04499996;-3,91486200
14,04999996;-3,72846900
14,05499996;-3,54207700
14,05999996;-2,05032000
14,06499996;-1,67753400
14,06999996;0,00000000
14,07499996;0,74557080
14,07999996;2,42310500
14,08499996;3,16929100
14,08999996;3,54207700
14,09499996;4,47404100
14,09999996;4,28764700
14,10499996;3,91486200
14,10999996;3,54207700
14,11499996;2,23671300
14,11999996;2,42310500
14,12499996;2,42310500
14,12999996;0,18639270
14,13499996;0,18639270
14,13999996;1,30474900
14,14499996;-0,37278540
14,14999996;0,00000000
14,15499996;1,49114200
14,15999996;1,49114200
14,16499996;0,74557080
14,16999996;0,74557080
14,17499996;0,74557080
14,17999996;0,93196360
14,18499996;0,74557080
14,18999996;0,37278540
14,19499996;0,37278540
14,19999996;-1,11835600
14,20499996;-1,49114200
14,20999996;-1,49114200
14,21499996;-2,42310500
14,21999996;-2,23671300
14,22499996;-2,98289800
14,22999996;-3,54207700
14,23499996;-3,72846900
14,23999996;-4,10125500
14,24499996;-3,35568400
14,24999996;-4,10125500
14,25499996;-3,72846900
14,25999996;-4,10125500
14,26499996;-4,10125500
14,26999996;-4,28764700
14,27499996;-5,03321800
14,27999996;-4,47404100
14,28499996;-4,84682600
14,28999996;-5,21961100
14,29499996;-4,66043300
14,29999996;-5,40661900
14,30499996;-5,03321800
14,30999996;-5,59301200
14,31499995;-5,03321800
14,31999995;-5,03321800
14,32499995;-4,47404100
14,32999995;-3,91486200
14,33499995;-2,79650600
14,33999995;-2,60949800
14,34499995;-3,35568400
14,34999995;-1,49114200
14,35499995;-0,93196360
14,35999995;-1,30474900
14,36499995;-0,74557080
14,36999995;-0,74557080
14,37499995;-0,74557080
14,37999995;-1,30474900
14,38499995;-1,49114200
14,38999995;-2,23671300
14,39499995;-2,05032000
14,39999995;-2,60949800
14,40499995;-3,72846900
14,40999995;-3,54207700
14,41499995;-3,35568400
14,41999995;-4,10125500
14,42499995;-3,91486200
14,42999995;-2,79650600
14,43499995;-3,72846900
14,43999995;-3,54207700
14,44499995;-5,03321800
14,44999995;-4,28764700
14,45499995;-4,66043300
14,45999995;-4,66043300
14,46499995;-4,84682600
14,46999995;-5,03321800
14,47499995;-5,96579700
14,47999995;-6,15219000
14,48499995;-6,33858300
14,48999995;-5,96579700
14,49499995;-5,40661900
14,49999995;-5,21961100
14,50499995;-5,03321800
14,50999995;-4,66043300
14,51499995;-4,47404100
14,51999995;-3,72846900
14,52499995;-3,54207700
14,52999995;-1,11835600
14,53499995;-3,54207700
14,53999995;-2,42310500
14,54499995;-4,28764700
14,54999995;-2,60949800
14,55499995;-3,35568400
14,55999995;-4,47404100
14,56499995;-4,10125500
14,56999995;-3,72846900
14,57499995;-5,03321800
14,57999995;-3,35568400
14,58499995;-4,10125500
14,58999995;-3,35568400
14,59499995;-2,79650600
14,59999995;-2,98289800
14,60499995;-2,79650600
14,60999995;-1,86392700
14,61499995;-1,86392700
14,61999995;-1,67753400
14,62499995;-1,30474900
14,62999995;-0,93196360
14,63499995;-0,93196360
14,63999995;-1,11835600
14,64499995;-2,23671300
14,64999995;-1,86392700
14,65499995;-2,79650600
14,65999995;-2,79650600
14,66499995;-4,10125500
14,66999995;-4,10125500
14,67499995;-5,03321800
14,67999995;-5,59301200
14,68499995;-6,15219000
14,68999995;-5,96579700
14,69499995;-5,96579700
14,69999995;-6,52497500
14,70499995;-5,40661900
14,70999994;-5,96579700
14,71499994;-5,40661900
14,71999994;-4,66043300
14,72499994;-3,72846900
14,72999994;-4,28764700
14,73499994;-4,10125500
14,73999994;-2,79650600
14,74499994;-2,42310500
14,74999994;-2,60949800
14,75499994;-1,49114200
14,75999994;-0,18639270
14,76499994;-0,93196360
14,76999994;-0,18639270
14,77499994;0,55917820
14,77999994;1,11835600
14,78499994;1,67753400
14,78999994;1,67753400
14,79499994;2,05032000
14,79999994;2,98289800
14,80499994;4,28764700
14,80999994;3,35568400
14,81499994;4,47404100
14,81999994;4,84682600
14,82499994;5,21961100
14,82999994;5,21961100
14,83499994;5,40661900
14,83999994;5,59301200
14,84499994;5,77940400
14,84999994;6,33858300
14,85499994;6,33858300
14,85999994;6,52497500
14,86499994;6,15219000
14,86999994;6,33858300
14,87499994;6,89776000
14,87999994;6,71136800
14,88499994;6,89776000
14,88999994;6,89776000
14,89499994;6,33858300
14,89999994;6,33858300
14,90499994;5,21961100
14,90999994;6,15219000
14,91499994;5,96579700
14,91999994;5,77940400
14,92499994;5,77940400
14,92999994;5,21961100
14,93499994;6,15219000
14,93999994;5,40661900
14,94499994;7,27054500
14,94999994;4,84682600
14,95499994;6,15219000
14,95999994;5,40661900
14,96499994;6,15219000
14,96999994;5,77940400
14,97499994;5,59301200
14,97999994;6,89776000
14,98499994;6,52497500
14,98999994;6,71136800
14,99499994;6,33858300
14,99999994;7,08415300
15,00499994;8,01673200
15,00999994;7,27054500
15,01499994;7,27054500
15,01999994;7,64333200
15,02499994;8,20312500
15,02999994;8,01673200
15,03499994;7,45693900
15,03999994;8,01673200
15,04499994;7,27054500
15,04999994;6,89776000
15,05499994;6,33858300
15,05999994;5,77940400
15,06499994;6,71136800
15,06999994;5,77940400
15,07499994;5,03321800
15,07999994;5,03321800
15,08499994;5,40661900
15,08999994;4,66043300
15,09499994;4,66043300
15,09999994;3,72846900
15,10499993;4,28764700
15,10999993;3,91486200
15,11499993;3,35568400
15,11999993;3,16929100
15,12499993;2,98289800
15,12999993;3,16929100
15,13499993;2,60949800
15,13999993;2,98289800
15,14499993;3,54207700
15,14999993;2,98289800
15,15499993;3,35568400
15,15999993;2,98289800
15,16499993;3,35568400
15,16999993;3,54207700
15,17499993;4,84682600
15,17999993;3,35568400
15,18499993;3,72846900
15,18999993;4,28764700
15,19499993;3,72846900
15,19999993;3,54207700
15,20499993;3,54207700
15,20999993;3,35568400
15,21499993;4,28764700
15,21999993;3,35568400
15,22499993;2,05032000
15,22999993;3,91486200
15,23499993;3,16929100
15,23999993;3,16929100
15,24499993;2,98289800
15,24999993;2,79650600
15,25499993;2,42310500
15,25999993;1,67753400
15,26499993;2,42310500
15,26999993;2,79650600
15,27499993;2,42310500
15,27999993;1,67753400
15,28499993;1,49114200
15,28999993;0,93196360
15,29499993;0,55917820
15,29999993;-0,93196360
15,30499993;-1,86392700
15,30999993;-1,86392700
15,31499993;-3,16929100
15,31999993;-3,54207700
15,32499993;-4,10125500
15,32999993;-3,54207700
15,33499993;-3,16929100
15,33999993;-2,23671300
15,34499993;-1,86392700
15,34999993;-0,37278540
15,35499993;1,11835600
15,35999993;1,11835600
15,36499993;2,98289800
15,36999993;3,54207700
15,37499993;3,91486200
15,37999993;4,47404100
15,38499993;4,28764700
15,38999993;3,91486200
15,39499993;2,79650600
15,39999993;1,86392700
15,40499993;1,86392700
15,40999993;1,11835600
15,41499993;1,86392700
15,41999993;0,74557080
15,42499993;0,18639270
15,42999993;0,74557080
15,43499993;-0,18639270
15,43999993;0,93196360
15,44499993;1,11835600
15,44999993;0,74557080
15,45499993;1,49114200
15,45999993;0,37278540
15,46499993;0,93196360
15,46999993;0,00000000
15,47499993;-0,74557080
15,47999993;-0,37278540
15,48499993;-0,93196360
15,48999993;-1,67753400
15,49499993;-1,67753400
15,49999992;-2,60949800
15,50499992;-2,98289800
15,50999992;-2,79650600
15,51499992;-3,54207700
15,51999992;-3,54207700
15,52499992;-3,54207700
15,52999992;-3,16929100
15,53499992;-4,47404100
15,53999992;-4,47404100
15,54499992;-4,66043300
15,54999992;-4,28764700
15,55499992;-5,21961100
15,55999992;-5,96579700
15,56499992;-4,66043300
15,56999992;-5,03321800
15,57499992;-4,84682600
15,57999992;-5,96579700
15,58499992;-5,96579700
15,58999992;-5,40661900
15,59499992;-5,59301200
15,59999992;-5,21961100
15,60499992;-5,40661900
15,60999992;-3,72846900
15,61499992;-3,54207700
15,61999992;-3,54207700
15,62499992;-1,86392700
15,62999992;-1,67753400
15,63499992;-1,11835600
15,63999992;-0,55917820
15,64499992;0,00000000
15,64999992;-0,18639270
15,65499992;-0,74557080
15,65999992;-1,67753400
15,66499992;-0,93196360
15,66999992;-1,49114200
15,67499992;-1,67753400
15,67999992;-3,16929100
15,68499992;-3,72846900
15,68999992;-3,54207700
15,69499992;-4,28764700
15,69999992;-4,10125500
15,70499992;-4,10125500
15,70999992;-4,10125500
15,71499992;-4,66043300
15,71999992;-4,47404100
15,72499992;-3,54207700
15,72999992;-3,91486200
15,73499992;-4,28764700
15,73999992;-5,03321800
15,74499992;-3,16929100
15,74999992;-5,40661900
15,75499992;-5,96579700
15,75999992;-7,08415300
15,76499992;-6,15219000
15,76999992;-5,77940400
15,77499992;-5,96579700
15,77999992;-5,03321800
15,78499992;-5,03321800
15,78999992;-3,91486200
15,79499992;-3,72846900
15,79999992;-3,16929100
15,80499992;-3,16929100
15,80999992;-2,60949800
15,81499992;-2,23671300
15,81999992;-2,79650600
15,82499992;-2,79650600
15,82999992;-2,79650600
15,83499992;-3,54207700
15,83999992;-4,10125500
15,84499992;-4,10125500
15,84999992;-4,10125500
15,85499992;-4,84682600
15,85999992;-3,16929100
15,86499992;-3,91486200
15,86999992;-3,54207700
15,87499992;-3,16929100
15,87999992;-2,79650600
15,88499992;-2,79650600
15,88999992;-2,05032000
15,89499991;-1,86392700
15,89999991;-0,55917820
15,90499991;-1,67753400
15,90999991;-0,74557080
15,91499991;-0,93196360
15,91999991;-1,49114200
15,92499991;-1,67753400
15,92999991;-2,23671300
15,93499991;-3,16929100
15,93999991;-3,91486200
15,94499991;-6,15219000
15,94999991;-4,47404100
15,95499991;-5,03321800
15,95999991;-7,27054500
15,96499991;-5,40661900
15,96999991;-6,52497500
15,97499991;-5,96579700
15,97999991;-6,52497500
15,98499991;-5,59301200
15,98999991;-6,33858300
15,99499991;-6,33858300
15,99999991;-5,03321800
16,00499991;-4,47404100
16,00999991;-2,60949800
16,01499991;-2,60949800
16,01999991;-2,79650600
16,02499991;-2,23671300
16,02999991;-2,79650600
16,03499991;-1,30474900
16,03999991;-1,30474900
16,04499991;-0,55917820
16,04999991;-0,74557080
16,05499991;0,37278540
16,05999991;0,18639270
16,06499991;1,30474900
16,06999991;1,67753400
16,07499991;1,67753400
16,07999991;2,79650600
16,08499991;3,16929100
16,08999991;2,79650600
16,09499991;3,35568400
16,09999991;4,28764700
16,10499991;4,28764700
16,10999991;5,59301200
16,11499991;5,40661900
16,11999991;5,59301200
16,12499991;5,77940400
16,12999991;6,33858300
16,13499991;6,71136800
16,13999991;6,33858300
16,14499991;6,33858300
16,14999991;5,77940400
16,15499991;7,08415300
16,15999991;6,15219000
16,16499991;6,52497500
16,16999991;7,08415300
16,17499991;5,40661900
16,17999991;6,33858300
16,18499991;5,96579700
16,18999991;6,52497500
16,19499991;5,77940400
16,19999991;5,96579700
16,20499991;5,21961100
16,20999991;5,21961100
16,21499991;6,33858300
16,21999991;6,15219000
16,22499991;6,33858300
16,22999991;5,59301200
16,23499991;6,15219000
16,23999991;5,96579700
16,24499991;6,33858300
16,24999991;5,59301200
16,25499991;5,77940400
16,25999991;6,33858300
16,26499991;6,71136800
16,26999991;6,52497500
16,27499991;7,27054500
16,27999991;7,27054500
16,28499991;7,08415300
16,28999990;7,27054500
16,29499990;7,27054500
16,29999990;7,27054500
16,30499990;7,64333200
16,30999990;6,89776000
16,31499990;7,82972400
16,31999990;7,08415300
16,32499990;7,27054500
16,32999990;7,08415300
16,33499990;6,71136800
16,33999990;5,59301200
16,34499990;7,08415300
16,34999990;5,21961100
16,35499990;5,59301200
16,35999990;4,66043300
16,36499990;4,84682600
16,36999990;3,91486200
16,37499990;3,91486200
16,37999990;4,47404100
16,38499990;3,35568400
16,38999990;4,10125500
16,39499990;3,35568400
16,39999990;3,91486200
16,40499990;2,98289800
16,40999990;3,54207700
16,41499990;2,60949800
16,41999990;2,98289800
16,42499990;3,35568400
16,42999990;2,60949800
16,43499990;3,54207700
16,43999990;2,98289800
16,44499990;3,72846900
16,44999990;3,54207700
16,45499990;3,54207700
16,45999990;2,98289800
16,46499990;3,16929100
16,46999990;3,35568400
16,47499990;3,35568400
16,47999990;3,35568400
16,48499990;3,16929100
16,48999990;2,98289800
16,49499990;2,42310500
16,49999990;3,54207700
16,50499990;3,35568400
16,50999990;2,79650600
16,51499990;2,60949800
16,51999990;3,54207700
16,52499990;2,60949800
16,52999990;2,60949800
16,53499990;2,60949800
16,53999990;1,86392700
16,54499990;2,42310500
16,54999990;1,67753400
16,55499990;1,67753400
16,55999990;1,67753400
16,56499990;1,11835600
16,56999990;0,74557080
16,57499990;0,55917820
16,57999990;-0,93196360
16,58499990;-1,67753400
16,58999990;-2,60949800
16,59499990;-3,35568400
16,59999990;-3,91486200
16,60499990;-4,28764700
16,60999990;-3,54207700
16,61499990;-3,72846900
16,61999990;-2,79650600
16,62499990;-1,86392700
16,62999990;-0,37278540
16,63499990;0,37278540
16,63999990;2,60949800
16,64499990;2,98289800
16,64999990;4,28764700
16,65499990;4,28764700
16,65999990;5,21961100
16,66499990;4,28764700
16,66999990;3,91486200
16,67499990;2,98289800
16,67999990;2,60949800
16,68499990;1,49114200
16,68999989;0,37278540
16,69499989;1,11835600
16,69999989;0,00000000
16,70499989;0,18639270
16,70999989;0,74557080
16,71499989;0,18639270
16,71999989;0,74557080
16,72499989;1,49114200
16,72999989;1,30474900
16,73499989;0,18639270
16,73999989;0,55917820
16,74499989;0,55917820
16,74999989;0,55917820
16,75499989;0,00000000
16,75999989;-0,74557080
16,76499989;-0,93196360
16,76999989;-1,30474900
16,77499989;-1,67753400
16,77999989;-2,05032000
16,78499989;-2,79650600
16,78999989;-3,72846900
16,79499989;-3,91486200
16,79999989;-4,28764700
16,80499989;-4,28764700
16,80999989;-3,72846900
16,81499989;-4,47404100
16,81999989;-4,10125500
16,82499989;-3,72846900
16,82999989;-5,03321800
16,83499989;-4,84682600
16,83999989;-4,47404100
16,84499989;-5,03321800
16,84999989;-4,47404100
16,85499989;-5,03321800
16,85999989;-5,03321800
16,86499989;-4,66043300
16,86999989;-6,15219000
16,87499989;-5,40661900
16,87999989;-4,66043300
16,88499989;-4,47404100
16,88999989;-4,28764700
16,89499989;-3,72846900
16,89999989;-3,35568400
16,90499989;-2,60949800
16,90999989;-0,55917820
16,91499989;-1,30474900
16,91999989;-0,55917820
16,92499989;-0,74557080
16,92999989;-0,74557080
16,93499989;-0,93196360
16,93999989;-1,30474900
16,94499989;-1,86392700
16,94999989;-1,67753400
16,95499989;-2,60949800
16,95999989;-1,86392700
16,96499989;-3,35568400
16,96999989;-3,54207700
16,97499989;-4,28764700
16,97999989;-4,10125500
16,98499989;-4,47404100
16,98999989;-3,54207700
16,99499989;-4,10125500
16,99999989;-3,91486200
17,00499989;-4,66043300
17,00999989;-4,66043300
17,01499989;-4,84682600
17,01999989;-4,66043300
17,02499989;-5,77940400
17,02999989;-5,96579700
17,03499989;-6,33858300
17,03999989;-6,33858300
17,04499989;-6,52497500
17,04999989;-5,96579700
17,05499989;-7,45693900
17,05999989;-5,59301200
17,06499989;-5,03321800
17,06999989;-4,66043300
17,07499989;-3,91486200
17,07999989;-3,54207700
17,08499988;-3,72846900
17,08999988;-2,60949800
17,09499988;-2,60949800
17,09999988;-3,54207700
17,10499988;-2,79650600
17,10999988;-2,60949800
